epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,epoch_time_seconds,elapsed_training_time_seconds
46,4.038938290079435,0.08947916666666667,0.07754266609729242,3.9509977237383525,0.1175,0.09725644364433518,52.81717640001443,2439.1891929999983
47,4.023713533480962,0.09572916666666667,0.08375581518798833,3.9255199297269185,0.10666666666666667,0.0920183068309688,52.99081610000576,2492.181716299994
48,4.008987112641335,0.09729166666666667,0.0853512684968209,3.850294635295868,0.125,0.10746123126364786,52.93173499999102,2545.115688399994
49,4.003413569331169,0.09916666666666667,0.08723416893237457,3.8589302563667296,0.12,0.10430949199943489,52.826362799998606,2597.9480477999896
50,3.9968779714902243,0.099375,0.08763396816537423,3.884893559614817,0.11083333333333334,0.09161309573248319,52.9750372999988,2650.9248966999876
51,3.9829747949043908,0.10677083333333333,0.09384003606047076,3.841367917060852,0.12166666666666667,0.10209379811351062,52.97092479999992,2703.898494299996
52,3.9811865693330764,0.10385416666666666,0.09078517976608638,3.878535248438517,0.1275,0.10623331210587969,52.93457959999796,2756.8352723999997
53,3.9704084928830463,0.1090625,0.09622516637389697,3.8259823377927145,0.13,0.11034299176133537,53.009861500002444,2809.8470198999858
54,3.9538172858953478,0.11135416666666667,0.09798214200970691,3.8141800141334534,0.13208333333333333,0.11052224663079327,52.97207530000014,2862.8249390999845
55,3.9514202958345415,0.10489583333333333,0.09328001097786455,3.7740475098292032,0.13541666666666666,0.11633378011475345,52.93477429999621,2915.7653691000014
56,3.9449904245138168,0.10739583333333333,0.09522993829210137,3.794392894903819,0.13416666666666666,0.11732090653068808,53.01375330000883,2968.784411300003
57,3.936227405865987,0.1134375,0.10033993438870033,3.8361183551947278,0.13416666666666666,0.11514336667160065,52.832030999998096,3021.6223329999775
58,3.9249621389309564,0.1109375,0.09812262712803527,3.7483934807777404,0.14333333333333334,0.12385088293459225,52.9347989000089,3074.5589154000045
59,3.9117148097356162,0.11677083333333334,0.10391294470572117,3.7550446009635925,0.14083333333333334,0.1221364645848723,52.83434739999939,3127.3987311999954
60,3.899306821425756,0.11552083333333334,0.1030901892277161,3.8760769081115725,0.12958333333333333,0.11236571502975169,53.14669739999226,3180.5477413999906
61,3.9014277732372284,0.116875,0.10413900208023025,3.763423829078674,0.13666666666666666,0.11901353988084867,53.0108308000199,3233.560356400005
62,3.8954607764879863,0.11364583333333333,0.10210469579762496,3.7391371242205302,0.13875,0.12249714471007137,52.97584879997885,3286.538758299983
63,3.8833488782246905,0.12583333333333332,0.11250088791417892,3.759180539449056,0.14625,0.12648924253090008,52.746811699995305,3339.2874171999865
64,3.8748880821466445,0.11916666666666667,0.10575045570253085,3.759246236085892,0.13666666666666666,0.11767433406595111,52.99686489999294,3392.290651999996
65,3.8702213378747303,0.12052083333333333,0.10847644421584786,3.7650295333067576,0.145,0.12485369765673085,52.980692200013436,3445.273650899995
66,3.8619450229406356,0.1284375,0.11484113923267465,3.747554926077525,0.15458333333333332,0.13646979561659578,52.7798745999753,3498.0553349999827
67,3.861639728546143,0.12135416666666667,0.10885526985137207,3.703623940149943,0.14958333333333335,0.13267317706063106,52.7064604999905,3550.7677038999973
68,3.8448074499766034,0.1225,0.11124776053525147,3.69124579111735,0.1475,0.13003710715830202,53.00671320001129,3603.7764491999988
69,3.8312178844213487,0.1315625,0.11908070616033879,3.672156985600789,0.15583333333333332,0.14045476711585872,53.43281639998895,3657.2111511999974
70,3.8283147474129993,0.13052083333333334,0.11862498539172164,3.667266101439794,0.15208333333333332,0.1306700889710545,52.94643859998905,3710.1632047999883
71,3.810133914152781,0.12989583333333332,0.11800468982333738,3.686024429798126,0.15,0.13333657164414434,52.92576660000486,3763.090813499992
72,3.819380089243253,0.129375,0.11639355296326809,3.675416376988093,0.14708333333333334,0.13038680506177183,52.841040400002385,3815.9339178999944
73,3.810820000569026,0.13145833333333334,0.11868739412950782,3.6834268744786582,0.14416666666666667,0.12762701082305344,52.82691890001297,3868.7632669000013
74,3.7965706145763396,0.13,0.11777095808508778,3.6502884952227275,0.14791666666666667,0.13125190522001495,52.92217380000511,3921.6877712999994
